Date,Country,Region,FuelType,Price,RowId
2/8/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.637,344
2/8/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.853,345
2/8/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,53.53,346
2/8/2016,Brazil,Latin America,Geopolitical_Risk_Index,27,347
2/8/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,348
2/15/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.793,349
2/15/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.734,350
2/15/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.528,351
2/15/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,59.96,352
2/15/2016,Brazil,Latin America,Geopolitical_Risk_Index,25.3,353
2/15/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,354
2/22/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.797,355
2/22/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.755,356
2/22/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.718,357
2/22/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,61.14,358
2/22/2016,Brazil,Latin America,Geopolitical_Risk_Index,24.8,359
2/22/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,360
2/29/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.772,361
2/29/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.699,362
2/29/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.622,363
2/29/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,59.3,364
2/29/2016,Brazil,Latin America,Geopolitical_Risk_Index,20.8,365
2/29/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,366
3/7/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.796,367
3/7/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.707,368
3/7/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.628,369
3/7/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,59.85,370
3/7/2016,Brazil,Latin America,Geopolitical_Risk_Index,20.6,371
3/7/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,372
3/14/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.772,373
3/14/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.711,374
3/14/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.835,375
3/14/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,59,376
3/14/2016,Brazil,Latin America,Geopolitical_Risk_Index,26.7,377
3/14/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,378
3/21/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.775,379
3/21/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.679,380
3/21/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,381
3/21/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,57.29,382
3/21/2016,Brazil,Latin America,Geopolitical_Risk_Index,29.5,383
3/21/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,384
3/28/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.837,385
3/28/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.782,386
3/28/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.802,387
3/28/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,63.52,388
3/28/2016,Brazil,Latin America,Geopolitical_Risk_Index,29.6,389
3/28/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,390
4/4/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.87,391
4/4/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.759,392
4/4/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.635,393
4/4/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,64.3,394
4/4/2016,Brazil,Latin America,Geopolitical_Risk_Index,20.5,395
4/4/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,396
4/11/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.79,397
4/11/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.726,398
4/11/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,399
4/11/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,60.43,400
4/11/2016,Brazil,Latin America,Geopolitical_Risk_Index,25.6,401
4/11/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,402
4/18/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.812,403
4/18/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.736,404
4/18/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.952,405
4/18/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,61.65,406
4/18/2016,Brazil,Latin America,Geopolitical_Risk_Index,26.3,407
4/18/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,408
4/25/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.82,409
4/25/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.74,410
4/25/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.572,411
4/25/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,60.85,412
4/25/2016,Brazil,Latin America,Geopolitical_Risk_Index,21,413
4/25/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,414
5/2/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.755,415
5/2/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.716,416
5/2/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,2.073,417
5/2/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,57.62,418
5/2/2016,Brazil,Latin America,Geopolitical_Risk_Index,24.2,419
5/2/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,420
5/9/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.796,421
5/9/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.733,422
5/9/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.805,423
5/9/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,60.58,424
5/9/2016,Brazil,Latin America,Geopolitical_Risk_Index,27.1,425
5/9/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,426
5/16/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.844,427
5/16/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.755,428
5/16/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.801,429
5/16/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,62.52,430
5/16/2016,Brazil,Latin America,Geopolitical_Risk_Index,22,431
5/16/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,432
5/23/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.778,433
5/23/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.679,434
5/23/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,435
5/23/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,57.13,436
5/23/2016,Brazil,Latin America,Geopolitical_Risk_Index,27.6,437
5/23/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,438
5/30/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.811,439
5/30/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.726,440
5/30/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,2.087,441
5/30/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,60.69,442
5/30/2016,Brazil,Latin America,Geopolitical_Risk_Index,22.1,443
5/30/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,444
6/6/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.682,445
6/6/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.603,446
6/6/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,447
6/6/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,51.32,448
6/6/2016,Brazil,Latin America,Geopolitical_Risk_Index,26.2,449
6/6/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,450
6/13/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.745,451
6/13/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.669,452
6/13/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,453
6/13/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,56.18,454
6/13/2016,Brazil,Latin America,Geopolitical_Risk_Index,23.3,455
6/13/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,456
6/20/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.728,457
6/20/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.607,458
6/20/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.507,459
6/20/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,52.68,460
6/20/2016,Brazil,Latin America,Geopolitical_Risk_Index,26.8,461
6/20/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,462
6/27/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.711,463
6/27/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.642,464
6/27/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.538,465
6/27/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,52.2,466
6/27/2016,Brazil,Latin America,Geopolitical_Risk_Index,28.2,467
6/27/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,468
7/4/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.686,469
7/4/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.635,470
7/4/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.817,471
7/4/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,53.02,472
7/4/2016,Brazil,Latin America,Geopolitical_Risk_Index,20.7,473
7/4/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,474
7/11/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.6,475
7/11/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.527,476
7/11/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,477
7/11/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,45.83,478
7/11/2016,Brazil,Latin America,Geopolitical_Risk_Index,25.9,479
7/11/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,480
7/18/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.635,481
7/18/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.566,482
7/18/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,483
7/18/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,47.87,484
7/18/2016,Brazil,Latin America,Geopolitical_Risk_Index,20.2,485
7/18/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,486
7/25/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.646,487
7/25/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.549,488
7/25/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,489
7/25/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,47.96,490
7/25/2016,Brazil,Latin America,Geopolitical_Risk_Index,26,491
7/25/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,492
8/1/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.666,493
8/1/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.569,494
8/1/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.627,495
8/1/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,48.81,496
8/1/2016,Brazil,Latin America,Geopolitical_Risk_Index,23.9,497
8/1/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,498
8/8/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.611,499
8/8/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.532,500
8/8/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,501
8/8/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,45.8,502
8/8/2016,Brazil,Latin America,Geopolitical_Risk_Index,26.2,503
8/8/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,504
8/15/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.607,505
8/15/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.518,506
8/15/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.539,507
8/15/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,43.93,508
8/15/2016,Brazil,Latin America,Geopolitical_Risk_Index,28.3,509
8/15/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,510
8/22/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.571,511
8/22/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.519,512
8/22/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,513
8/22/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,43.87,514
8/22/2016,Brazil,Latin America,Geopolitical_Risk_Index,22.3,515
8/22/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,516
8/29/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.609,517
8/29/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.559,518
8/29/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.624,519
8/29/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,46.1,520
8/29/2016,Brazil,Latin America,Geopolitical_Risk_Index,20.4,521
8/29/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,522
9/5/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.587,523
9/5/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.54,524
9/5/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,525
9/5/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,44.76,526
9/5/2016,Brazil,Latin America,Geopolitical_Risk_Index,27.2,527
9/5/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,528
9/12/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.539,529
9/12/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.492,530
9/12/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,531
9/12/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,40.24,532
9/12/2016,Brazil,Latin America,Geopolitical_Risk_Index,25.7,533
9/12/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,534
9/19/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.597,535
9/19/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.545,536
9/19/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,537
9/19/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,44.39,538
9/19/2016,Brazil,Latin America,Geopolitical_Risk_Index,29.9,539
9/19/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,540
9/26/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.562,541
9/26/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.512,542
9/26/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,543
9/26/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,42.24,544
9/26/2016,Brazil,Latin America,Geopolitical_Risk_Index,23,545
9/26/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,546
10/3/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.584,547
10/3/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.539,548
10/3/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.571,549
10/3/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,44.12,550
10/3/2016,Brazil,Latin America,Geopolitical_Risk_Index,22,551
10/3/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,552
10/10/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.54,553
10/10/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.494,554
10/10/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,555
10/10/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,41.2,556
10/10/2016,Brazil,Latin America,Geopolitical_Risk_Index,20.9,557
10/10/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,558
10/17/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.535,559
10/17/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.46,560
10/17/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,561
10/17/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,40.19,562
10/17/2016,Brazil,Latin America,Geopolitical_Risk_Index,22.9,563
10/17/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,564
10/24/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.571,565
10/24/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.514,566
10/24/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,567
10/24/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,42.17,568
10/24/2016,Brazil,Latin America,Geopolitical_Risk_Index,27.2,569
10/24/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,570
10/31/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.55,571
10/31/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.497,572
10/31/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,573
10/31/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,41.7,574
10/31/2016,Brazil,Latin America,Geopolitical_Risk_Index,25.5,575
10/31/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,576
11/7/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.578,577
11/7/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.511,578
11/7/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.581,579
11/7/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,44.34,580
11/7/2016,Brazil,Latin America,Geopolitical_Risk_Index,26.5,581
11/7/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,582
11/14/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.592,583
11/14/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.532,584
11/14/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,585
11/14/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,44.52,586
11/14/2016,Brazil,Latin America,Geopolitical_Risk_Index,23.6,587
11/14/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,588
11/21/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.595,589
11/21/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.546,590
11/21/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.576,591
11/21/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,45.4,592
11/21/2016,Brazil,Latin America,Geopolitical_Risk_Index,27.7,593
11/21/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,594
11/28/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.622,595
11/28/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.561,596
11/28/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,597
11/28/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,46.38,598
11/28/2016,Brazil,Latin America,Geopolitical_Risk_Index,28.2,599
11/28/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,600
12/5/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.614,601
12/5/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.538,602
12/5/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.502,603
12/5/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,44.72,604
12/5/2016,Brazil,Latin America,Geopolitical_Risk_Index,28,605
12/5/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,606
12/12/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.638,607
12/12/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.572,608
12/12/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,609
12/12/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,49.44,610
12/12/2016,Brazil,Latin America,Geopolitical_Risk_Index,20.9,611
12/12/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,612
12/19/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.687,613
12/19/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.619,614
12/19/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.736,615
12/19/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,49.84,616
12/19/2016,Brazil,Latin America,Geopolitical_Risk_Index,24.5,617
12/19/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,618
12/26/2016,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.645,619
12/26/2016,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.589,620
12/26/2016,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.5,621
12/26/2016,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,49.23,622
12/26/2016,Brazil,Latin America,Geopolitical_Risk_Index,27.2,623
12/26/2016,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,624
1/2/2017,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.691,625
1/2/2017,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.608,626
1/2/2017,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.627,627
1/2/2017,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,51.97,628
1/2/2017,Brazil,Latin America,Geopolitical_Risk_Index,28.7,629
1/2/2017,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,630
1/9/2017,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.744,631
1/9/2017,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.668,632
1/9/2017,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.522,633
1/9/2017,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,55.29,634
1/9/2017,Brazil,Latin America,Geopolitical_Risk_Index,20.4,635
1/9/2017,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,636
1/16/2017,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.78,637
1/16/2017,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.685,638
1/16/2017,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.657,639
1/16/2017,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,59.38,640
1/16/2017,Brazil,Latin America,Geopolitical_Risk_Index,29.5,641
1/16/2017,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,642
1/23/2017,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.716,643
1/23/2017,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.644,644
1/23/2017,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.574,645
1/23/2017,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,55.36,646
1/23/2017,Brazil,Latin America,Geopolitical_Risk_Index,20.3,647
1/23/2017,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,648
1/30/2017,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.75,649
1/30/2017,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.686,650
1/30/2017,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.509,651
1/30/2017,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,57.44,652
1/30/2017,Brazil,Latin America,Geopolitical_Risk_Index,23.1,653
1/30/2017,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,654
2/6/2017,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.751,655
2/6/2017,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.687,656
2/6/2017,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.602,657
2/6/2017,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,55.29,658
2/6/2017,Brazil,Latin America,Geopolitical_Risk_Index,20,659
2/6/2017,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,660
2/13/2017,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.765,661
2/13/2017,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.688,662
2/13/2017,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.992,663
2/13/2017,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,55.37,664
2/13/2017,Brazil,Latin America,Geopolitical_Risk_Index,27.4,665
2/13/2017,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,666
2/20/2017,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.825,667
2/20/2017,Brazil,Latin America,Diesel_Price_USD_per_Liter,0.725,668
2/20/2017,Brazil,Latin America,Natural_Gas_Price_USD_per_MMBtu,1.97,669
2/20/2017,Brazil,Latin America,Crude_Oil_Price_USD_per_Barrel,61.58,670
2/20/2017,Brazil,Latin America,Geopolitical_Risk_Index,25.3,671
2/20/2017,Brazil,Latin America,Tax_Rate_on_Fuel (%),20,672
2/27/2017,Brazil,Latin America,Petrol_Price_USD_per_Liter,0.831,673
